video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
e0G--f0S5nY,Yeh Rishta Kya Kehlata Hai Today Episode NEW PROMO | 22nd  September  2024 |,"Star Plus Serial YRKKH / Yeh Rishta Kya Kehlata Hai NEW PROMO Today Episode 22nd  September 2024  | #yehrishtakyakehlatahai #RohitPurohit #SamridhiShukla #yrkkh 
➤Subscribe Telly Reporter @ http://bit.do/TellyReporter
⦿SOCIAL MEDIA Links⦿
➤https://www.facebook.com/TellyReporter
➤https://x.com/TellyReporter
➤https://www.instagram.com/TellyReporter
⦿ Follow TellyReporter With #TellyReporter #TellyExclusive",2024-09-22T01:02:05Z,UCVGiG3GcphUyMzNXg2iMN3A,Telly Reporter,24,"['yeh rishta kya kehlata hai', 'yeh rishta kya kehlata hai full episode today', 'yeh rishta kya kehlata hai new promo', 'yrkkh full episode today promo', 'Yeh Rishta Kya Kehlata hain Full Episode Promo 21st September 2024', 'star plus yeh rishta kya kehlata hai', 'yeh rishta kya kehlata hai today episode', 'yeh rishta kya kehlata hai 22nd September 2024', 'yeh rishta kya kehlata hai today full episode', 'yeh rishta kya kehlata hai aaj ka full episode', 'yrkkh telly reporter', 'yrkkh full episode today']",PT1M,hd,false,849654,7647,0,0,197
lTJvEXoGb2M,Selling SUPER CARS to Villagers in Minecraft 🚗🚗,"Selling SUPER CARS to Villagers in Minecraft 🚗🚗

#minecraft  #minecraftcar #carrydepie",2024-09-21T11:48:34Z,UClqifC6Nd7v-IfTqce4k62A,Carry Depie,20,"['carry depie', 'dash empire', 'villager', 'villager in minecraft', 'minecraft', 'athos', 'minecraft pe', 'bedrock', 'minecraft villager troll', 'villager troll mine', 'minecraft trolling video', 'Minecraft', 'Minecraft gameplay', 'Minecraft roleplay', 'Minecraft mods', 'minecraft house', 'Minecraft trolling', 'Minecraft stealing', 'Minecraft diamonds', 'jethiya', 'bagha', 'carrydp', 'carry depie minecraft', 'Selling SUPER CARS to Villagers in Minecraft 🚗🚗']",PT18M41S,hd,false,380949,7964,0,0,299
b0fPciW_uco,TRIBAL WOMEN'S RESCUE! Prabhas vs. Vishnu | Salaar Movie Scene | Hombale Films,"Watch Prabhas in action as he takes on the ruthless Narang Gang and saves innocent tribal women from their clutches! 

Don't miss this intense scene from Salaar Movie.

Salaar Movie Team: 
🎬✨ Starring: Prabhas, Shruthi Hassan & Prithviraj 
🎬👨‍🎨Directed By: Prashanth Neel 
🎹👩‍🏫Music Composed By: Ravi Basrur, 
🎬👔Produced By: Vijay Kiragandur 
🎬🏢Production House: Hombale Films 
🎵 Audio On: Hombale Films 

For More Updates:

YouTube: https://www.youtube.com/channel/UCarJoVXH0T2pdtcHBu9J8Bw
Facebook: https://www.facebook.com/HombaleFilms/
Twitter: https://www.Twitter.com/hombalefilms
Instagram: https://www.instagram.com/hombalefilms

In Association with Divo:
FB : https://www.facebook.com/DivoKannada
Twitter : https://www.twitter.com/divomovies/
Insta : https://www.instagram.com/divomusicofficial/

 #HombaleFilms #SalaarMovie #Prabhas #ActionScene  #SalaarMovieScene #Tollywood #TeluguMovie #ActionMovie #PrabhasFans #SalaarMovieLovers #fightscene",2024-09-18T13:00:10Z,UCarJoVXH0T2pdtcHBu9J8Bw,Hombale Films,24,"['Hombale films', 'hombale films channel', 'hombale', 'hombale films kannada', 'kfg chapter 2', 'hombale films kgf 2', 'kgf 2', 'HombaleFilms', 'Salaar', 'Prabhas', 'DarlingPrabhas', 'VijayKiragandur', 'RaviBasrur', 'PrithvirajSukumaran', 'ShruthiHassan', 'SalaarBGM', 'SalaarMusic', 'SalaarSongs', 'prabhas', 'salaar', 'salaar movie scene', 'salaar fight', 'salaar fight scenes', 'salaar movie', 'salaar full movie']",PT8M27S,hd,false,1689112,42832,0,0,1359
IT29T1dFYRQ,1 V 4 Minecraft Achievement Hunt [Manhunt],"#Minecraft #Manhunt

New Gaming Channel ~ @SmartyPieUnlimited 

Hitesh Khangta Vlogs ~ https://www.youtube.com/channel/UCwCk4ZRlwu5mX_i_CckcWvw

1 V 4 Minecraft Achievement Hunt [Manhunt]

Today we are doing  1 VS 4 Achievement Hunt Challenge in Minecraft with my friends.

2,70,000 Likes and we'll upload more soon.


New Channel ~ YesSmartyPie Shorts ~
https://youtube.com/channel/UCjWM0iY1NoLJE4MHwy2J9Qg


Become a Channel Member for some extra benefits 😁.
https://www.youtube.com/channel/UCZ9lCUhUOUrwqVJmfBkN92A/join



Discord link ~ https://discord.gg/Hc5x6vDB7Z


Game Name - Minecraft


Follow me on Instagram ~ https://www.instagram.com/hitesh.khangta






Music in Background ~ By Kevin MacLeod & Epidemic Sounds












if you see this ~ comment #YesSmartyPie",2024-09-20T06:53:06Z,UCZ9lCUhUOUrwqVJmfBkN92A,YesSmartyPie,20,"['YesSmartyPie', 'Yes smarty pie', 'SmartyPie', 'Smarty pie', 'YesSmartyPie Skyblock', 'YesSmartyPie Minecraft', 'Minecraft YesSmartyPie', 'yessmartypie himlands', 'himlands', 'yessmartypie himlands new video', 'speedrunner vs hunter', 'yessmartypie manhunt', 'manhunt india challenge', 'speedrunner vs hunter india', 'yes smarty pie minecraft manhunt', 'SPEEDRUNNER VS 4 HUNTERS', '1 V 4 SPEEDRUNNER VS HUNTER', '1 V 4 Minecraft Speedrunner VS Hunter Rematch', 'manhunt', 'smartypie manhunt', '1 V 4 Minecraft Achievement Hunt']",PT58M23S,hd,false,1365865,107265,0,0,4679
fbjgibI2frk,Before Marriage Vs After Marriage  | EMI,"#EMItamil #emiimsaigal #beforemarriagevsaftermarriage   

This is a funny sketch video about the  relationship between the couples before and after marriage.

Direction & Screenplay -  Vasanth  Vee J  | https://www.instagram.com/vasanth_vee_j/?igsh=MWR4ZnhlMTdsdzkycQ%3D%3D

Writer -  Rejitha Rajan | https://www.instagram.com/rejitha__rajan/?igsh=MW5ldTczczM1YWpweg%3D%3D

Cinematography  &  DI  -

 Udhaya | https://www.instagram.com/udhaya_7__/?igsh=MXZoYWtsOWwyaDUyYw%3D%3D

Jeevithan | https://www.instagram.com/jeevimathan?igsh=MThwajd6eWRncWV3bw==

Editing -  Elveen | https://www.instagram.com/elveen_bose/
                   
MUSIC DIRECTOR - Vivek  Saro 
https://www.instagram.com/vivek_saro/?igsh=MXhreGd6a2x6aXBiYw%3D%3D

Design - Vasanth  Vee J  | https://www.instagram.com/vasanth_vee_j/?igsh=MWR4ZnhlMTdsdzkycQ%3D%3D

Channel Managers :  
Praveen kumar Rajendran 
https://www.instagram.com/mr.iyakkam/?igsh=NWMwNWo5MmNpbTc1

Arun Richu 
https://www.instagram.com/its_arun_richu/?igsh=dGdhZ2Q5b3Z2ZTdm

Creative Head : 
Vasanth  Vee J –
https://www.instagram.com/vasanth_vee_j/?igsh=MWR4ZnhlMTdsdzkycQ%3D%3D

Channel Head :
Suriya Prakash –
https://www.instagram.com/suriyaprakashbsp/?igsh=MXFtamRzaXB1NzFkMg%3D%3D

CEO :
Sathish Kumar -
https://www.instagram.com/dr.sathish_connectingminds/?igsh=ejBlM2ozMXlna3F5

Managing  Director :
Prasanth Varman -  https://www.instagram.com/prasanthvarman/?igsh=aTd2Y2ttemN0NTA2

CAST 

Shanmathi -
https://www.instagram.com/__angel__in__demon_/?igsh=Z2l2d24yMmtzZXNh

Vasanth  Vee J -  https://www.instagram.com/vasanth_vee_j/?igsh=MWR4ZnhlMTdsdzkycQ%3D%3D

Rejitha -
https://www.instagram.com/rejitha__rajan/?igsh=MW5ldTczczM1YWpweg%3D%3D

Balamurugan –
https://www.instagram.com/meesai_bala/?igsh=MWl3Nm9yMDN5NGRhdQ%3D%3D

Vijayalakshmi –
https://www.instagram.com/vijayalakshmis6172/?igsh=Y2dpcG96djcxcWtx

Subbulakshmi –
https://www.instagram.com/_subbulakshmisadasivam/?igsh=MWdhczN1ajNqa2dpYg%3D%3D

Ramesh –
https://www.instagram.com/sabitha_ramesh_emi/?igsh=NTkzNGw4cHdlaTd3

Arun Vignesh –
https://www.instagram.com/viki_rishi/?igsh=MXF1OGpvaWgyNnJpYg%3D%3D


For Promotion and Ads:
mail us to : business.emiweb@gmail.com
Contact    : 6369474527

______________________________________

Subscribe to Our other Channels :

EMI Rani - https://www.youtube.com/@emiranii
EMI Tunix - https://www.youtube.com/@EMITunix
EMI Chutti - https://www.youtube.com/@EMIChutti
EMI Classic 🎬 - https://www.youtube.com/@EMIClassic
EMI Vlogs-https://www.youtube.com/@EmiVlogs-dt3hj

______________________________________

Follow us on instagram:

EMI_https://instagram.com/emi_channel_official?igshid=OGQ5ZDc2ODk2ZA==

EMI Rani_https://instagram.com/emiranichannel?igshid=OGQ5ZDc2ODk2ZA==

EMI Chutti_https://instagram.com/emichutti?igshid=OGQ5ZDc2ODk2ZA==

EMI Classic_https://instagram.com/emiclassic_channel?igshid=OGQ5ZDc2ODk2ZA==",2024-09-20T14:00:42Z,UC5o9eIfWrRDkJeME1J8tn1w,EMI,23,"['EMI', 'Emi Youtube Channel', 'Emi channel', 'Emi channels', 'emi latest', 'emi new video', 'emi latest video', 'emi channel tamil', 'emi channel in tamil', 'emi rani', 'emi chutti', 'emi chutti channel', 'emi rani tamil', 'entertainment', 'funny videos', 'before marriage vs after marriage', 'before marriage', 'after marriage', 'newly married', 'couples fun', 'divorce', 'funny couples video', 'tamil funny couples video', 'emi imsaigal', 'emi actors']",PT13M51S,hd,false,99216,2389,0,0,44
NPgHJyf2ykc,दयान ने की चंपा की सिन्दूर मिटाने की कोशिश | Shamshaan Champa | Shemaroo Umang,"Show Synopsis : Shamshaan Champa is a tale of love, supernatural battles, and self-discovery, blending folklore with a powerful, evolving protagonist. In the village of Saguniya, Champa, an innocent 18-year-old girl, is falsely accused of witchcraft by her cruel aunt and uncle. The village, led by the powerful Thakur family, turns against her, resulting in her brutal death. However, her death is not the end but the beginning of her transformation. Three Daayans revive Champa, infusing her with their combined powers. They plan to infiltrate the Thakur family by marrying her off to Vikram, the young Thakur heir. 
 
Show Cast : Trupti Mishra (Champa), Sanchi (Tara), Rakesh Singh (Bhola Chacha), Saurabhi Tiwari (Kamla Chachi), Ayush Shrivastav (Vikram), Rashmi (Kaushalya Devi), Tia Gandwani (Urvashi), Vijay Kumar Singh (Rakesh), Monica Gupta (Madhuri), Inderjeet Modi (Dhruv), Vaishnavi (Rekha), Palak Rana (Pushpa), Mahima Mishra (Shivani), Yash Pal (Akshay), Sandy (Albela), Antara Biswas (Mohini) also known as Mona Lisa, 


शेमारू टीवी लाया है एंटरटेनमेंट आपके पूरे परिवार के लिए। यहाँ देखिये देवों के देव…महादेव, गीत…हुई सबसे परायी, दिल से दी दुआ सौभाग्यवतीभव:, ग्रेट इंडियन लाफ्टर चैलेंज, श…फिर कोई है, माता की चौकी, घर एक सपना, हॉन्टेड नाइट्स और जय जय जय बजरंग बलि जैसे शोज जो आपके परिवार के हर सदस्य को पसंद आएंगे। 

आने वाले एपिसोड्स की जानकारी के लिए हमें फॉलो और सब्सक्राइब करें:
1. https://www.youtube.com/@shemarootv/videos
2. https://www.facebook.com/ShemarooTV
3. https://www.instagram.com/shemaroo.tv

#samshanchampa #episode02 #shemarooumang #hinditvserial #shemarootv",2024-09-20T12:45:01Z,UC5crEdQIbHcsVwOILpJrXHQ,Shemaroo TV,24,"['Samshaan Champa', 'amazon prime', 'colors', 'colors tv', 'disney+hotstar', 'netflix', 'sony sab', 'sony tv', 'taarak mehta ka ulta chashma', 'zee tv', 'star plus', 'jiocinema', 'cricket', 'pranks', 'gaming', 'live streaming', 'arijit singh', 'atif aslam', 'songs', 'old songs', 'youtube shorts', 'asmr', 'mr. beast', 'breaking news', 'kbc', 'stree 2', 'chhaava teaser', 'Monalisa', 'Shemaroo Umang', 'charming', 'exclusive', 'bestmoments', 'शमशान चंपा', 'todays episode', 'tonight', 'drama', 'horror stories', 'horror show', 'shamshan ghat', 'we want justice', 'nazar']",PT1M,hd,false,107357,961,0,0,24
XHqOfJ8jTzU,"iPhone 16, iPhone 16 Pro Max Unboxing & First Impressions ⚡A18 Pro, Camera Control & More","Doston Saal Ka Wo Din Aa Gaya Hain Jab Hum Unbox Karte Hain All New iPhones Ko, Aaj ke Video Me Hum Unbox Kar Rahe Hain iPhone 16 Series Ko.To Aap Ye Video Ant Tak Dekhiye Aur Video Ko Like Aur Share Karna Na Bhoole.

#iPhone16Series #iPhone16Unboxing #iPhone16ProUnboxing #TrakinTech 

iPhone 16 Series Camera Samples : https://bit.ly/47utYUg

Check Out iPhone 16 Series : https://apple.co/3ZtqbEP
Check Out iPhone 16 Pro Series : https://apple.co/3BkOv1i

**The Device shown in the video has been provided by respective brand. However, opinion mentioned in this video is completely personal and based on my usage only.**
***************************************************************

""Safar - The 10 Million Rap""
Streaming On All Platforms Listen or Set Your Callertune Enjoy & Stay Connected With Us !

♫ 𝐉𝐢𝐨 𝐒𝐚𝐚𝐯𝐧 - https://bit.ly/3iWUfm4
♫ 𝐆𝐚𝐚𝐧𝐚 - https://bit.ly/2YHUdaY
♫ 𝐀𝐩𝐩𝐥𝐞 𝐌𝐮𝐬𝐢𝐜 - https://apple.co/3mQfwPy
♫ 𝐒𝐩𝐨𝐭𝐢𝐟𝐲 - https://spoti.fi/3oY1bmA
♫ 𝐘𝐨𝐮𝐭𝐮𝐛𝐞 𝐌𝐮𝐬𝐢𝐜 - https://bit.ly/3Ax2yuF
♫ 𝐀𝐦𝐚𝐳𝐨𝐧 𝐌𝐮𝐬𝐢𝐜 - https://amzn.to/3veYSgk

Our New YouTube Channel : http://bit.ly/TrakinKeFunde
Official TrakinTech Telegram Channel - https://t.me/officialtrakintech
For enquires or product promotions get in touch with us on Youtube@trak.in

आपको अगर कोई सवाल है तोह जरूर कमैंट्स में हमें बताईये - अगर वीडियो अच्छा लगा तोह लिखे और सब्सक्राइब जरूर कीजियेगा 
****************************************************************

Video Highlights
***************************************************************
00:00 Introduction
00:36 iPhone 16 Series Unboxing
03:03 iPhone 16 Series Design
05:40 iPhone 16 Series Build Quality
06:26 iPhone 16 Series Display
08:20 iPhone 16 Series Specifications
08:33 iPhone 16 Series Performance
11:20 iPhone 16 Series Camera

Social Media Handles
*****************************************************************
Follow us on:
Web: http://trak.in
Telegram : https://t.me/officialtrakintech
Instagram: http://instagram.com/trakintech
Twitter: http://www.twitter.com/trakintech
Twitter personal: http://www.twitter.com/8ap
Facebook: http://www.facebook.com/TrakinTech
English Trakin Tech Youtube Channel - http://www.youtube.com/TrakinTechEnglish
******************************************************************",2024-09-18T12:00:11Z,UCEPL07qzVsOcHd3sMUws65g,Trakin Tech,28,"['iphone 16', 'iphone 16 pro', 'iphone 16 unboxing', 'iphone 16 pro max', 'iphone 16 pro max unboxing', 'iphone 16 pro unboxing', 'iphone 16 plus unboxing', 'apple iphone 16', 'iphone 16 plus', 'iphone 16 review', 'iphone 16 pro hands on', 'unboxing iphone 16', 'apple iphone 16 pro', 'iphone 16 pro review', 'iphone 16 pro max unboxing video', 'iphone 16 pro max hands on', 'iphone 16 colors', 'iphone 16 hands on', 'iphone 16 pro titanium', 'iphone 16 unboxing video', 'iphone 16 trakintech', 'iphone 16 vs iphone 15']",PT19M13S,hd,true,1716091,63248,0,0,3075
r_mdsjMVBYc,Franklin Fight Horror Thomas Train in Indian Bike Driving 3D,"Franklin Fight Horror Thomas Train in Indian Bike Driving 3D

Game Credit - @rohitgamingstudio6902 

Second Channel - https://youtube.com/tatsuyaharsh

Instagram- https://instagram.com/harshtatsuya
Discord- https://discord.com/invite/JnahrpHESq
Twitter - https://twitter.com/HarshNaidu5
Facebook - https://facebook.com/harshtatsuya

For Busniess Enquiries- harshnaiduu@gmail.com

#harshtatsuya #indianbikedriving3d #indianbikesdriving3d #indianbikegame",2024-09-22T00:30:29Z,UCQ6mb97-kuBBp4ko6v4yKEw,HarshTatsuya,20,"['indian bike driving 3d thomas train', 'indian bike driving 3d', 'indian bikes driving 3d', 'indian bike game', 'indian bike driving 3d new update', 'indian bike driving 3d cheat codes', 'indian bike driving 3d horror train', 'indian bike driving 3d cursed thomas', 'indian bike driving 3d train', 'indian bike driving 3d thomas', 'indian bike driving 3d gameplay', 'indian bike driving 3d secrets', 'indian bike driving 3d franklin', 'indian bike driving 3d update']",PT13M19S,hd,false,518885,5323,0,0,425
PbfeY8AjMso,Apple iPhone 16 Pro Max Unboxing | Telugu |,"💎SUPPORT THE STREAM 💝

PAYTM NUMBER: 9030708531
GOOGLEPAY/TEZ : 9030708531
PHONEPE : 9030708531@ybl
BHIM UPI ID : 9030708531@upi
Streamlabs Donation : https://streamlabs.com/unqgamerraju
Paypal: https://www.paypal.me/unqgamerraju

💎 BECOME MEMBER/SPONSOR : https://www.youtube.com/channel/UCabjixiIIRDY6-dmaQVbPlA/join

💎FOLLOW ME ON TWITCH: https://www.twitch.tv/unqgamer
💎FOLLOW ME ON  INSTAGRAM : https://www.instagram.com/raju811990/
💎FOLLOW ME ON  TWITTER : https://twitter.com/unqgamerraju
💎FOLLOW ME ON  FB : https://www.facebook.com/groups/824519604701145/
💎JOIN MY DISCORD SERVER 🎮 https://discord.gg/FpfK298
💎 MY OFFLINE CONTENT ENJOY : https://bit.ly/2YrMEjc
💎 Business Email /Promotions : workforunq@gmail.com


💎 My Dream To Acheive 10 Million Subscribers..Help Me To Acheive My Dream:)

💎 Why I Scold People ?
💎Answer: Just For Fun Peace Of Mind/Reel Life Is Different From Real Life,So I Enjoy Screaming,Shouting On People in Game To Make My Audience Enjoy In All Of My Streams..Peace!!

💎i make  Streams for fun as i already said not to hurt anyone specifically,i want my audience to enjoy themselves in all my streams.
💎If you dont like my content please dont watch it.Stay Safe!!

💎 Friends Support The Stream Via Google Pay,PhonePe,Paytm To Make Streams More Energetic Mobile Number 9030708531

💎 My Punch Dialogue:
Punju vochi pettani koditai elavuntado chustara mari nenu koditai alanai vuntadi #Punju
Murga akai Murgi ko Mare tho Kaise Rehta Mai mare tho bhi aisa rehta #Murga
Rooster came and hit hen what happens the same way i sketch people #Rooster

💎 MY SONS CHANNEL: https://goo.gl/xfNJKW


💎 GAMES CURRENTLY PLAYING:
Battlegrounds Mobile India 
PUBG Mobile
Garena Free Fire
Call of Duty: Warzone
Grand Theft Auto V
Fortnite
Battlefield 2042

💎 My System Specifications:
Intel i9 12900k
Motherboard msi pro carbon z690
liquid cooling cooler master ml 360
ram corsair 64gb ddr5 5200 mhz
graphic card rtx gigabyte 3080ti
capture card elgato 4K 60 Pro Mk2
smps coolermaster 1050 watts
cabinet coolermaster td500
M.2 Samsung 980 Pro 2 TB
hard disk western digital 18tb
primary monitor Acer Predator 144Hz 4k 27 inches 
secondary monitor benq ew2440 60Hz
logitech 4k brio camera
blue yeti microphone
astro a 50 headphones
Ps5 
Dlink Dir 825 Router  
Gunnar glasses
Logitech keyboard and hyper x pulse wireless mouse
amazon basics extended mouse pad

*All donations are final.
*Donation With Hate/Negativity of any kind will not be read",2024-09-20T11:56:38Z,UCabjixiIIRDY6-dmaQVbPlA,Unq Gamer,24,"['gamers', 'freefire', 'games', 'live', 'gaming', 'amongus', 'gameplay', 'gametv', 'youtubegamer', 'livegaming', 'gamereview', 'gamecommentary', 'livestream', 'youtubegaming', 'gamer', 'ps', 'twitch', 'gamingcommunity', 'youtubegamingchannel', 'xbox', 'playstation', 'playfortnite', 'videogames', 'pcgaming', 'youtubegamers', 'twitchstreamer', 'streamer', 'minecraft', 'pubg', 'funny', 'comedy', 'lol', 'meme', 'trending', 'memes', 'subscriber', 'Youtube', 'gamecommunity', 'shortstiktok', 'funnyvideos', 'comedyvideos', 'lmao', 'laugh', 'tastyrecipes', 'cook', 'chef', 'homemade', 'foodie', 'recipes', 'diet', 'yummy', 'foodblogger', 'delicious', 'dinner', 'tasty']",PT14M5S,hd,false,242597,12198,0,0,303
3HjQ0orl7So,Kabhi Main Kabhi Tum Episode 21 | Fahad Mustafa | Hania Aamir | 16 Sep 2024 (Eng Sub) ARY Digital,"Watch all the episode of Kabhi Main Kabhi Tum here: https://bit.ly/3zNNsGu

Kabhi Main Kabhi Tum | Episode 21 | Digitally Presented by Master Paints , foodpanda , Sunsilk & Skin White | Fahad Mustafa | Hania Aamir | 16 Sep 2024 | ARY Digital Drama 

The drama revolves around the concept of ‘Opposites Attract’ where Hania aka Sharjeena will portray the role of a bibliophile, topper and a sorted girl with a practical approach while Fahad’s character is a little laid-back.

Writer: Farhat Ishtiaq
Directed by: Badar Mehmood
 
Cast:
Fahad Mustafa as Mustafa
Hania Aamir as Sharjeena
Emmad Irfani as Adeel
Javed Sheikh as Iftekhar 
Bushra Ansari as Shagufta
Maya Khan as Sidra
Naeema Butt as Rubab
Tauseeq Haider,
Yousuf Bashir Qureshi.

Watch Kabhi Main Kabhi Tum every Monday & Tuesday at 8 :00 PM on ARY Digital

#kabhimainkabhitum  #fahadmustafa  #haniaaamir  #emmadirfani  #javedsheikh  #bushraansari  #mayakhan  #NaeemaButt

Pakistani Drama Industry's biggest Platform, ARY Digital, is the Hub of exceptional and uninterrupted entertainment. You can watch quality dramas with relatable stories, Original Sound Tracks, Telefilms, and a lot more impressive content in HD. Subscribe to the YouTube channel of ARY Digital to be entertained by the content you always wanted to watch.

Subscribe: https://bit.ly/2PiWK68

Join ARY Digital on Whatsapp
 👉 https://bit.ly/3LnAbHU",2024-09-16T16:00:08Z,UC4JCksJF76g_MdzPVBJoC3Q,ARY Digital HD,24,"['ary', 'ary digital', 'new Pakistani dramas', 'Kabhi Main Kabhi Tum episode 21', 'watch Kabhi Main Kabhi Tum ep 21', 'kabhi main kabhi tum new drama', 'new drama kabhi mein kabhi tum', 'New drama Fahad Mustafa kabhi main kabhi tum', 'Kabhi Main Kabhi Tum', 'ARY Digital', 'ARY', 'Fahad Mustafa', 'Hania Aamir', 'Pakistani drama 2024', 'Pakistani drama 2024 Kabhi Main Kabhi Tum ep 21', 'latest episode 21 kabhi mein kabhi tum', 'new episode kabhi mein kabhi tum', 'hania amir new drama', 'Pakistani seria']",PT40M11S,hd,true,21037925,352885,0,0,13377
DGb_5290SnI,Japan-க்காரங்க கலக்குறாங்க நாம சாப்பிடுறது-லாம் Noodles-ஏ இல்ல😱 | Japan Ep- 10 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #japan #japanvlog #japanseries #vjsiddhu #harshathkhan #bp #camsoori  #episode10
___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies",2024-09-20T09:30:08Z,UCJcCB-QYPIBcbKcBQOTwhiA,Vj Siddhu Vlogs,22,"['Vj Siddhu Vlogs', 'Vj Siddhu Vlogs Youtube channel', 'Vj Siddhu Vlogs channel', 'Siddhu', 'Siddhu vlogs', 'Siddhu channel', 'Vj Siddhu channel', 'Vj Siddhu', 'Siddhu latest videos', 'Vj Siddhu Vlogs latest', 'Vlogs', 'Vlog', 'fun panrom vlogs', 'sidhu vlogs', 'siddhu vlogs', 'japan', 'japan series', 'japan vlog', 'japan series vj siddhu', 'vj siddhu japan series', 'japan vlog vj siddhu', 'japan series siddhu', 'japan series vj siddhu vlog', 'japan vj siddhu', 'japan series vj siddhu vlogs', 'vj siddhu vlogs japan series']",PT20M41S,hd,false,2230958,155978,0,0,1352
pevDzbhFZRk,2 Sides || Episode - 6 || Varsha Dsouza || Aakanksha Honey || Infinitum Media,"Download FRND App: https://frndapp.onelink.me/Td7S/wl5vot60

""2 Sides"" is a Telugu Romcom Web Series Featuring Varsha Dsouza & Aakanksha Honey as Leads.

Cast: Varsha Dsouza, Aakanksha Honey, Vamsi Kotu, Rama Krishna, Venkat Ranjith, Omkar, Cherry, Poojitha, Rajeshwar Indumuki.

Produced by Vandana Bandaru 

Director: GS Raj kumar 

Dop & DI: Vinay Sarukolla 

Written By Anaganaga 

Screenplay: Aishwarya - Neha 

Editor: Manoj B 

Music: Hari Krishnan

Publicity Designer: Nikhil Chotu, Shiva Krishna.T.

Assistant Director: Vamsi - Shiva kumar A

Assistant DOP: Lokesh

Line Producer: Harish - Surya T

Executive Producer: Rahul Nimmakuri

#2Sides #VarshaDsouza #AakankshaHoney #InfinitumMedia #TeluguWebSeries2024",2024-09-21T13:59:44Z,UCs81cwIpxLm2HLQOUVRdC2Q,Varsha Dsouza,24,"['2 sides', '2 sides web series', 'varsha dsouza', 'varsha dsouza web series', 'varsha dsouza latest', 'varsha dsouza short films', 'aakanksha honey', 'aakanksha honey web series', 'aakanksha honey short films', 'varsha dsouza aakanksha honey', 'telugu web series 2024', 'latest telugu short films 2024', 'telugu new short films 2024', 'telugu short films 2024', 'telugu love short films latest 2024', 'varsha dsouza 2 sides web series', 'vamsi kotu short film', '2 sides web series episode 5', '2 sides episode 5']",PT23M10S,hd,false,401024,19787,0,0,330
